x_0,y_0,vel_0,accel_0,orientation_0,dist_qb_0,receiver_type_0_WR,receiver_type_0_TE,receiver_type_0_QB,receiver_type_0_RB,receiver_type_0_FB,route_ran_0_ANGLE,route_ran_0_CORNER,route_ran_0_CROSS,route_ran_0_FLAT,route_ran_0_GO,route_ran_0_HITCH,route_ran_0_IN,route_ran_0_OUT,route_ran_0_POST,route_ran_0_SCREEN,route_ran_0_SLANT,route_ran_0_WHEEL,defensor_x_0_0,defensor_y_0_0,defensor_vel_0_0,defensor_accel_0_0,defensor_orientation_0_0,defensor_x_0_1,defensor_y_0_1,defensor_vel_0_1,defensor_accel_0_1,defensor_orientation_0_1,x_1,y_1,vel_1,accel_1,orientation_1,dist_qb_1,receiver_type_1_WR,receiver_type_1_TE,receiver_type_1_QB,receiver_type_1_RB,receiver_type_1_FB,route_ran_1_ANGLE,route_ran_1_CORNER,route_ran_1_CROSS,route_ran_1_FLAT,route_ran_1_GO,route_ran_1_HITCH,route_ran_1_IN,route_ran_1_OUT,route_ran_1_POST,route_ran_1_SCREEN,route_ran_1_SLANT,route_ran_1_WHEEL,defensor_x_1_0,defensor_y_1_0,defensor_vel_1_0,defensor_accel_1_0,defensor_orientation_1_0,defensor_x_1_1,defensor_y_1_1,defensor_vel_1_1,defensor_accel_1_1,defensor_orientation_1_1,x_2,y_2,vel_2,accel_2,orientation_2,dist_qb_2,receiver_type_2_WR,receiver_type_2_TE,receiver_type_2_QB,receiver_type_2_RB,receiver_type_2_FB,route_ran_2_ANGLE,route_ran_2_CORNER,route_ran_2_CROSS,route_ran_2_FLAT,route_ran_2_GO,route_ran_2_HITCH,route_ran_2_IN,route_ran_2_OUT,route_ran_2_POST,route_ran_2_SCREEN,route_ran_2_SLANT,route_ran_2_WHEEL,defensor_x_2_0,defensor_y_2_0,defensor_vel_2_0,defensor_accel_2_0,defensor_orientation_2_0,defensor_x_2_1,defensor_y_2_1,defensor_vel_2_1,defensor_accel_2_1,defensor_orientation_2_1,x_3,y_3,vel_3,accel_3,orientation_3,dist_qb_3,receiver_type_3_WR,receiver_type_3_TE,receiver_type_3_QB,receiver_type_3_RB,receiver_type_3_FB,route_ran_3_ANGLE,route_ran_3_CORNER,route_ran_3_CROSS,route_ran_3_FLAT,route_ran_3_GO,route_ran_3_HITCH,route_ran_3_IN,route_ran_3_OUT,route_ran_3_POST,route_ran_3_SCREEN,route_ran_3_SLANT,route_ran_3_WHEEL,defensor_x_3_0,defensor_y_3_0,defensor_vel_3_0,defensor_accel_3_0,defensor_orientation_3_0,defensor_x_3_1,defensor_y_3_1,defensor_vel_3_1,defensor_accel_3_1,defensor_orientation_3_1,x_4,y_4,vel_4,accel_4,orientation_4,dist_qb_4,receiver_type_4_WR,receiver_type_4_TE,receiver_type_4_QB,receiver_type_4_RB,receiver_type_4_FB,route_ran_4_ANGLE,route_ran_4_CORNER,route_ran_4_CROSS,route_ran_4_FLAT,route_ran_4_GO,route_ran_4_HITCH,route_ran_4_IN,route_ran_4_OUT,route_ran_4_POST,route_ran_4_SCREEN,route_ran_4_SLANT,route_ran_4_WHEEL,defensor_x_4_0,defensor_y_4_0,defensor_vel_4_0,defensor_accel_4_0,defensor_orientation_4_0,defensor_x_4_1,defensor_y_4_1,defensor_vel_4_1,defensor_accel_4_1,defensor_orientation_4_1,qb_x,qb_y,qb_orientation,qb_speed,qb_direction,qb_accel,amount_of_players_causing_pressure_on_qb,result
0.37320735616669476,0.27606951871657753,0.03228962818003913,0.11330049261083741,0.2339018834379687,0.20293463037290305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.34350377200335286,0.43694955964771814,0.006862745098039216,0.014634146341463414,0.2248520710059171,0.03763122866842443,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3460210526315789,0.42261296258433845,0.34247967479674796,0.2683246073298429,0.13648235621005833,0.34795444959932514,0.4249999999999998,0.34153846153846157,0.21670428893905191,0.12808046008946183,0.37299790356394125,0.5080082135523614,0.027424094025465227,0.09011264080100126,0.2382222222222222,0.0899918970133988,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37074250681198917,0.4794742163801819,0.3899497487437186,0.07547169811320754,0.6023001916826402,0.3680945096039435,0.48310742464090634,0.39597989949748746,0.10344827586206896,0.5953214424626326,0.37517665641366693,0.6372176246924625,0.015488867376573089,0.06319702602230483,0.3543368339167639,0.2256281792151977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42089377043682397,0.6297836938435939,0.13649851632047477,0.2759067357512953,0.7211925866236907,0.37832138338253907,0.7526992287917736,0.022155085599194362,0.07975460122699386,0.24097758994606028,0.36095455979661883,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.43815531497741034,0.7325757575757575,0.05416666666666667,0.055,0.7185728576192063,0.34536441120194816,0.4388748647673999,0.29060042788474894,0.030668127053669218,0.7601978437256863,0.1135303265940902,2.0,1
0.37362915471570773,0.2762923351158645,0.060665362035225046,0.1798029556650246,0.23034613034057447,0.20315173708079032,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.343419949706622,0.43694955964771814,0.00588235294117647,0.004878048780487804,0.23393616134677894,0.03762004291691927,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3460210526315789,0.42261296258433845,0.34247967479674796,0.2683246073298429,0.13648235621005833,0.34795444959932514,0.4249999999999998,0.34153846153846157,0.21670428893905191,0.12808046008946183,0.3735010482180293,0.5082135523613963,0.06562193927522036,0.22277847309136423,0.23486111111111113,0.09098878395478656,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37074250681198917,0.4794742163801819,0.3899497487437186,0.07547169811320754,0.6023001916826402,0.3680945096039435,0.48310742464090634,0.39597989949748746,0.10344827586206896,0.5953214424626326,0.3755091861335107,0.6367702974726012,0.04356243949661181,0.14374225526641882,0.36536644996388284,0.22562017307121485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42089377043682397,0.6297836938435939,0.13649851632047477,0.2759067357512953,0.7211925866236907,0.37865879375790806,0.7524421593830333,0.0473313192346425,0.17668711656441716,0.24097758994606028,0.3610422168434367,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.43815531497741034,0.7325757575757575,0.05416666666666667,0.055,0.7185728576192063,0.3450165246129761,0.4388748647673999,0.29718540746297684,0.04271631982475356,0.752806491052573,0.1259720062208398,2.0,1
0.37438839210393116,0.2762923351158645,0.09393346379647749,0.23275862068965514,0.23034613034057447,0.20371233828217156,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.343419949706622,0.43674939951961556,0.00588235294117647,0.004878048780487804,0.23646414979026026,0.03774810729406154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3460210526315789,0.42261296258433845,0.34247967479674796,0.2683246073298429,0.13648235621005833,0.34795444959932514,0.4249999999999998,0.34153846153846157,0.21670428893905191,0.12808046008946183,0.3742557651991614,0.5084188911704313,0.10186092066601371,0.330413016270338,0.24227777777777784,0.09236000310534069,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37074250681198917,0.4794742163801819,0.3899497487437186,0.07547169811320754,0.6023001916826402,0.3680945096039435,0.48310742464090634,0.39597989949748746,0.10344827586206896,0.5953214424626326,0.3760911131432372,0.6360993066428091,0.06873184898354308,0.19330855018587362,0.37570150580652334,0.2256236303046043,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42089377043682397,0.6297836938435939,0.13649851632047477,0.2759067357512953,0.7211925866236907,0.37924926191480396,0.7521850899742928,0.08257804632426989,0.2638036809815951,0.24434187844074964,0.36126537171030104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.43815531497741034,0.7325757575757575,0.05416666666666667,0.055,0.7185728576192063,0.34458166637676113,0.4388748647673999,0.3116334639215359,0.06462212486308871,0.7600311214849393,0.17573872472783822,2.0,1
0.37556942804116755,0.27651515151515144,0.14090019569471623,0.3177339901477832,0.22009556086449247,0.20458536907958916,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.34325230511316,0.43614891913530823,0.023529411764705882,0.06707317073170731,0.24924299247159487,0.03829883740196949,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3460210526315789,0.42261296258433845,0.34247967479674796,0.2683246073298429,0.13648235621005833,0.34795444959932514,0.4249999999999998,0.34153846153846157,0.21670428893905191,0.12808046008946183,0.37534591194968553,0.5084188911704313,0.13809990205680703,0.3516896120150188,0.2304444444444444,0.09407079701240009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37074250681198917,0.4794742163801819,0.3899497487437186,0.07547169811320754,0.6023001916826402,0.37455379908210096,0.4778474610560388,0.37085427135678395,0.04042806183115339,0.6235483691726399,0.3769224374428465,0.6347573249832251,0.1132623426911907,0.33705080545229243,0.3698394176807246,0.22522114355928055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42089377043682397,0.6297836938435939,0.13649851632047477,0.2759067357512953,0.7211925866236907,0.3801771404470688,0.7519280205655525,0.1309164149043303,0.3570552147239264,0.22615803814713895,0.3615389015741759,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.43815531497741034,0.7325757575757575,0.05416666666666667,0.055,0.7185728576192063,0.3439728648460602,0.43905517490082946,0.31685699202578416,0.07995618838992333,0.7683116594420363,0.18662519440124414,2.0,1
0.37708790281761434,0.2767379679144384,0.19275929549902152,0.40886699507389157,0.2359575531973998,0.20571901889998098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.3430846605196982,0.43514811849479573,0.04705882352941176,0.12439024390243901,0.26060505042086834,0.03913943871462855,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3460210526315789,0.42261296258433845,0.34247967479674796,0.2683246073298429,0.13648235621005833,0.34795444959932514,0.4249999999999998,0.34153846153846157,0.21670428893905191,0.12808046008946183,0.3770230607966457,0.5086242299794661,0.2047012732615083,0.4655819774718399,0.2529722222222222,0.09675092492784969,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37074250681198917,0.4794742163801819,0.3899497487437186,0.07547169811320754,0.6023001916826402,0.37455379908210096,0.4778474610560388,0.37085427135678395,0.04042806183115339,0.6235483691726399,0.3780862914622994,0.6331916797137105,0.1606969990319458,0.3952912019826518,0.3698394176807246,0.22492857090361687,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42064224029512864,0.6239600665557403,0.1414441147378833,0.16968911917098448,0.7406151879741033,0.38152678194854495,0.7514138817480719,0.1772406847935549,0.4098159509202454,0.2232942223210811,0.3618883312160092,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.43815531497741034,0.7325757575757575,0.05416666666666667,0.055,0.7185728576192063,0.3432770916681162,0.43923548503425897,0.3201633741768775,0.0985761226725082,0.7726186506613316,0.19440124416796264,2.0,1
0.3791125358528767,0.2771836007130124,0.24559686888454008,0.4470443349753694,0.23337407633757423,0.20715680327950792,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.34274937133277444,0.4333466773418735,0.08333333333333333,0.19999999999999996,0.26743895324610373,0.040542311277683506,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3460210526315789,0.42261296258433845,0.34247967479674796,0.2683246073298429,0.13648235621005833,0.343061999156474,0.4168699186991869,0.3507692307692308,0.24153498871331833,0.15208512766371235,0.3791194968553459,0.508829568788501,0.2664054848188051,0.525657071339174,0.24408333333333335,0.10026473943241176,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3739782016348774,0.47664307381193116,0.37085427135678395,0.04276729559748428,0.6235241825707698,0.37752847186809446,0.47501517297187934,0.3577889447236181,0.07847800237812129,0.6335222537089515,0.3796658076315571,0.6309550436144038,0.21200387221684414,0.43494423791821557,0.355920431182975,0.22457261757311314,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42064224029512864,0.6239600665557403,0.1414441147378833,0.16968911917098448,0.7406151879741033,0.38329818641923236,0.7511568123393314,0.23564954682779454,0.47730061349693254,0.24623255296669083,0.3627124349364617,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.43815531497741034,0.7325757575757575,0.05416666666666667,0.055,0.7185728576192063,0.34240737519568615,0.4394157951676884,0.32780417326553857,0.12267250821467687,0.7700344559297543,0.21617418351477447,2.0,1
0.38155896743715206,0.27740641711229935,0.2974559686888454,0.46305418719211816,0.23337407633757423,0.20922867746723608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.3424140821458508,0.4313450760608486,0.10784313725490194,0.2195121951219512,0.27341167319498844,0.04212664314579729,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3460210526315789,0.42261296258433845,0.34247967479674796,0.2683246073298429,0.13648235621005833,0.343061999156474,0.4168699186991869,0.3507692307692308,0.24153498871331833,0.15208512766371235,0.3817190775681342,0.5092402464065708,0.32027424094025464,0.5156445556946183,0.2508611111111111,0.10502445443852111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.376958446866485,0.4738119312436804,0.3577889447236181,0.0830188679245283,0.6334972358807679,0.37455379908210096,0.4778474610560388,0.37085427135678395,0.04042806183115339,0.6235483691726399,0.38157785352065837,0.6282710802952358,0.25943852855759925,0.4324659231722428,0.3534477968550314,0.22439577083277348,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42064224029512864,0.6239600665557403,0.1414441147378833,0.16968911917098448,0.7406151879741033,0.3855757064529735,0.7506426735218508,0.28801611278952666,0.4723926380368098,0.2417839070232998,0.3638150723259867,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.4383258034268178,0.73510101010101,0.04791666666666667,0.0725,0.7258252750916971,0.3412767437815272,0.439596105301118,0.36400766858381267,0.1500547645125958,0.7696732244081359,0.2519440124416796,2.0,1
0.38451155728024294,0.2778520499108734,0.36007827788649704,0.5135467980295567,0.2244013556308684,0.21188040604125685,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.342078792958927,0.42834267413931143,0.14901960784313725,0.28048780487804875,0.280523376948079,0.044585400803681334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34349473684210524,0.4187282764260886,0.3475609756097561,0.28010471204188486,0.15212559044178936,0.34559257697174184,0.420731707317073,0.34564102564102567,0.23137697516930023,0.1364431972883616,0.3847379454926625,0.5098562628336756,0.36826640548481876,0.47183979974968715,0.2508611111111111,0.11079480447666207,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.376958446866485,0.4738119312436804,0.3577889447236181,0.0830188679245283,0.6334972358807679,0.38041815400305967,0.4719805785959943,0.32562814070351764,0.12247324613555291,0.6378840917930766,0.38398869398952534,0.6253634533661372,0.3107454017424976,0.4448574969021065,0.35533700061121304,0.22455945487938425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42064224029512864,0.6239600665557403,0.1414441147378833,0.16968911917098448,0.7406151879741033,0.3881906368620835,0.7506426735218508,0.3363544813695871,0.46134969325153374,0.23316465550797985,0.3654665026965827,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.4383258034268178,0.73510101010101,0.04791666666666667,0.0725,0.7258252750916971,0.3399721690728822,0.43995672556797694,0.3773721208079798,0.17196056955093098,0.7694509280871401,0.2503888024883359,2.0,1
0.38788594567234697,0.27829768270944727,0.41487279843444225,0.5332512315270935,0.23448524918051006,0.21513987225237274,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39536286847095325,0.22735590118938692,0.005988023952095809,0.0034217279726261765,0.7859147103764411,0.3945848064154522,0.22585096596136145,0.0039447731755424065,0.02286401925391095,0.7906770008611829,0.34165968147527237,0.4249399519615692,0.18627450980392155,0.3963414634146341,0.2941634025057643,0.04736840978564798,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34349473684210524,0.4187282764260886,0.3475609756097561,0.28010471204188486,0.15212559044178936,0.34053142134120623,0.4134146341463413,0.3569230769230769,0.2595936794582393,0.16000333398160757,0.3883438155136268,0.5106776180698152,0.42899118511263473,0.47434292866082606,0.26475,0.11798318914033587,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37985354223433243,0.4707785642062689,0.32562814070351764,0.12955974842767295,0.6378587104480928,0.38305286418493967,0.4691482905118349,0.29849246231155785,0.18192627824019025,0.6417180641217981,0.38664893174827497,0.6222321628271079,0.3504356243949661,0.3965303593556382,0.345474245707618,0.22515824699323017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6247115586322634,0.15084915084915085,0.2349246231155779,0.7309284940110607,0.42064224029512864,0.6239600665557403,0.1414441147378833,0.16968911917098448,0.7406151879741033,0.39122733024040485,0.7503856041131103,0.3867069486404834,0.4368098159509202,0.21753878663181903,0.3674494708860578,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.4383258034268178,0.73510101010101,0.04791666666666667,0.0725,0.7258252750916971,0.3384936510697512,0.44031734583483595,0.38798588536022893,0.1949616648411829,0.7674224741580528,0.2426127527216174,2.0,1
0.39176649232326644,0.2789661319073083,0.4657534246575343,0.5012315270935961,0.23448524918051006,0.21902639004464114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39562144457852094,0.22735590118938692,0.01596806387225549,0.032506415739948676,0.790720933462981,0.3946710356126584,0.22585096596136145,0.005917159763313609,0.00842358604091456,0.7804261466233297,0.3412405699916177,0.4205364291433146,0.22941176470588237,0.40609756097560973,0.30977581465122084,0.05090493271586749,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34349473684210524,0.4187282764260886,0.3475609756097561,0.28010471204188486,0.15212559044178936,0.34053142134120623,0.4134146341463413,0.3569230769230769,0.2595936794582393,0.16000333398160757,0.3922851153039832,0.5114989733059548,0.4838393731635651,0.49812265331664585,0.24747222222222215,0.12619192644846863,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38487738419618533,0.4653185035389281,0.2542713567839196,0.21761006289308174,0.6604717059754979,0.38305286418493967,0.4691482905118349,0.29849246231155785,0.18192627824019025,0.6417180641217981,0.3898079640867903,0.6193245358980093,0.38528557599225555,0.3618339529120198,0.3120242262599322,0.22679621559651558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4195411922304085,0.6217747010698552,0.14285714285714285,0.16457286432160806,0.7405719367479088,0.42064224029512864,0.6268718801996671,0.1493570722057369,0.24222797927461143,0.7309733529689627,0.3946857865879376,0.75012853470437,0.42396777442094674,0.3717791411042945,0.21926263693488304,0.3700031369793023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43719662777825086,0.7275160599571735,0.054922279792746116,0.050913838120104436,0.7220199549762375,0.4383258034268178,0.73510101010101,0.04791666666666667,0.0725,0.7258252750916971,0.33684118977213423,0.4406779661016949,0.39790503181350895,0.21577217962760128,0.7696454373680115,0.21772939346811815,2.0,1
